#utc,X_SUN[AU],Y_SUN[AU],Z_SUN[AU],Dist_SUN[AU],Sub-SolarLon[deg],Sub-SolarLat[deg],X_EARTH[AU],Y_EARTH[AU],Z_EARTH[AU],Dist_EARTH[AU],Sub-EarthLon[deg],Sub-EarthLat[deg],PhaseAngle[deg]
2019-06-30T00:00:00,-0.579866,-0.947761,0.135809,1.119348,238.537,6.969,-1.543693,-0.624301,0.129147,1.670156,202.015,4.435,36.4204
2019-06-30T12:00:00,0.939749,0.590089,0.134963,1.117832,32.127,6.935,1.658395,-0.129051,0.127928,1.668320,355.550,4.398,36.4766
2019-07-01T00:00:00,-1.102734,-0.110253,0.134110,1.116317,185.704,6.900,-1.425539,0.853818,0.126703,1.666499,149.085,4.360,36.5322
2019-07-01T12:00:00,1.035309,-0.391367,0.133250,1.114804,339.292,6.865,0.894593,-1.398270,0.125471,1.664692,302.609,4.323,36.5875
2019-07-02T00:00:00,-0.752099,0.810088,0.132383,1.113293,132.878,6.829,-0.177355,1.648739,0.124232,1.662898,96.143,4.285,36.6421
2019-07-02T12:00:00,0.312712,-1.058763,0.131509,1.111783,286.453,6.793,-0.575580,-1.553350,0.122987,1.661119,249.665,4.246,36.6964
2019-07-03T00:00:00,0.190807,1.085929,0.130627,1.110276,80.037,6.757,1.206431,1.132766,0.121735,1.659354,43.198,4.207,36.7501
2019-07-03T12:00:00,-0.653246,-0.886458,0.129739,1.108770,233.609,6.720,-1.583294,-0.475724,0.120477,1.657603,196.719,4.168,36.8034
2019-07-04T00:00:00,0.978217,0.502524,0.128843,1.107266,27.191,6.682,1.627717,-0.279679,0.119213,1.655867,350.250,4.129,36.8561
2019-07-04T12:00:00,-1.098240,-0.014692,0.127941,1.105765,180.761,6.644,-1.331037,0.975002,0.117942,1.654145,143.781,4.089,36.9083
2019-07-05T00:00:00,0.988768,-0.474978,0.127031,1.104265,334.341,6.606,0.756060,-1.464690,0.116665,1.652439,297.301,4.049,36.96
2019-07-05T12:00:00,-0.673206,0.864284,0.126115,1.102768,127.919,6.567,-0.023782,1.646538,0.115381,1.650747,90.830,4.008,37.0111
2019-07-06T00:00:00,0.217921,-1.072213,0.125191,1.101274,281.486,6.528,-0.712075,-1.483025,0.114092,1.649070,244.349,3.967,37.0617
2019-07-06T12:00:00,0.281709,1.055803,0.124261,1.099782,75.063,6.488,1.297316,1.009059,0.112796,1.647408,37.877,3.926,37.1118
2019-07-07T00:00:00,-0.721276,-0.819022,0.123324,1.098292,228.627,6.447,-1.609590,-0.324531,0.111494,1.645762,191.394,3.885,37.1614
2019-07-07T12:00:00,1.009154,0.411842,0.122380,1.096806,22.201,6.406,1.583959,-0.426729,0.110186,1.644130,344.922,3.843,37.2104
2019-07-08T00:00:00,-1.085603,0.080310,0.121428,1.095322,175.774,6.365,-1.226411,1.087161,0.108873,1.642515,138.448,3.801,37.2588
2019-07-08T12:00:00,0.935172,-0.554460,0.120471,1.093840,329.336,6.323,0.612476,-1.518521,0.107553,1.640915,291.964,3.758,37.3067
2019-07-09T00:00:00,-0.589824,0.911637,0.119506,1.092362,122.906,6.281,0.128715,1.630814,0.106227,1.639331,85.490,3.715,37.354
2019-07-09T12:00:00,0.122154,-1.077526,0.118534,1.090887,276.465,6.238,-0.841589,-1.401067,0.104895,1.637762,239.004,3.672,37.4008
2019-07-10T00:00:00,0.369863,1.017943,0.117556,1.089415,70.034,6.195,1.376774,0.878038,0.103558,1.636210,32.529,3.629,37.4471
2019-07-10T12:00:00,-0.783396,-0.745876,0.116571,1.087947,223.591,6.151,-1.622396,-0.171870,0.102214,1.634673,186.042,3.585,37.4928
2019-07-11T00:00:00,1.032246,0.318670,0.115580,1.086481,17.157,6.107,1.527466,-0.569091,0.100866,1.633153,339.565,3.541,37.5378
2019-07-11T12:00:00,-1.064822,0.174050,0.114581,1.085020,170.722,6.062,-1.112462,1.189456,0.099511,1.631649,133.088,3.497,37.5824
2019-07-12T00:00:00,0.874835,-0.629182,0.113576,1.083561,324.275,6.017,0.464930,-1.559370,0.098151,1.630162,286.600,3.452,37.6263
2019-07-12T12:00:00,-0.502517,0.951715,0.112565,1.082107,117.838,5.971,0.278986,1.601697,0.096785,1.628691,80.122,3.407,37.6696
2019-07-13T00:00:00,0.026107,-1.074566,0.111547,1.080656,271.389,5.925,-0.963152,-1.308102,0.095414,1.627236,233.632,3.362,37.7124
2019-07-13T12:00:00,0.454582,0.972539,0.110522,1.079209,64.950,5.878,1.444211,0.740695,0.094037,1.625798,27.153,3.316,37.7545
2019-07-14T00:00:00,-0.839073,-0.667493,0.109491,1.077766,218.499,5.831,-1.621622,-0.018894,0.092655,1.624376,180.662,3.270,37.7961
2019-07-14T12:00:00,1.047228,0.223674,0.108453,1.076327,12.057,5.783,1.458664,-0.705695,0.091268,1.622971,334.182,3.224,37.8371
2019-07-15T00:00:00,-1.035954,0.265812,0.107409,1.074892,165.614,5.735,-0.990050,1.281115,0.089875,1.621583,127.701,3.177,37.8776
2019-07-15T12:00:00,0.808126,-0.698527,0.106359,1.073461,319.159,5.686,0.314531,-1.586924,0.088478,1.620212,281.209,3.130,37.9173
2019-07-16T00:00:00,-0.411892,0.984132,0.105302,1.072035,112.714,5.637,0.425896,1.559400,0.087075,1.618857,74.726,3.083,37.9565
2019-07-16T12:00:00,-0.069501,-1.063258,0.104239,1.070614,266.257,5.588,-1.075839,-1.204824,0.085667,1.617520,228.233,3.036,37.9951
2019-07-17T00:00:00,0.535186,0.919844,0.103169,1.069196,59.810,5.537,1.499108,0.598060,0.084254,1.616199,21.750,2.988,38.0331
2019-07-17T12:00:00,-0.887811,-0.584406,0.102094,1.067784,213.351,5.487,-1.607256,0.133244,0.082836,1.614895,175.266,2.940,38.0704
2019-07-18T00:00:00,1.053891,0.127552,0.101012,1.066376,6.901,5.436,1.378059,-0.835499,0.081414,1.613608,328.771,2.892,38.1072
2019-07-18T12:00:00,-0.999123,0.354877,0.099924,1.064974,160.450,5.384,-0.860086,1.361429,0.079986,1.612338,122.286,2.844,38.1433
2019-07-19T00:00:00,0.735480,-0.761903,0.098830,1.063576,313.988,5.332,0.162417,-1.600952,0.078554,1.611086,275.790,2.795,38.1788
2019-07-19T12:00:00,-0.318603,1.008550,0.097729,1.062183,107.535,5.279,0.568324,1.504220,0.077117,1.609850,69.304,2.746,38.2137
2019-07-20T00:00:00,-0.163933,-1.043589,0.096623,1.060795,261.070,5.226,-1.178775,-1.091996,0.075676,1.608631,222.807,2.696,38.2479
2019-07-20T12:00:00,0.611009,0.860176,0.095511,1.059413,54.614,5.173,1.541016,0.451208,0.074230,1.607429,16.320,2.647,38.2815
2019-07-21T00:00:00,-0.929153,-0.497198,0.094393,1.058037,208.147,5.119,-1.579374,0.283378,0.072780,1.606245,169.833,2.597,38.3145
2019-07-21T12:00:00,1.052083,0.031031,0.093269,1.056665,1.689,5.064,1.286233,-0.957491,0.071325,1.605077,323.334,2.547,38.3468
2019-07-22T00:00:00,-0.954519,0.440523,0.092139,1.055300,155.231,5.009,-0.723547,1.429748,0.069867,1.603927,116.846,2.497,38.3784
2019-07-22T12:00:00,0.657387,-0.818749,0.091003,1.053940,308.760,4.954,0.009751,-1.601303,0.068403,1.602793,270.346,2.446,38.4094
2019-07-23T00:00:00,-0.223342,1.024685,0.089861,1.052586,102.299,4.898,0.705158,1.436538,0.066936,1.601677,63.857,2.395,38.4398
2019-07-23T12:00:00,-0.256439,-1.015613,0.088714,1.051238,255.826,4.841,-1.271132,-0.970458,0.065465,1.600578,217.356,2.344,38.4695
2019-07-24T00:00:00,0.681402,0.793918,0.087561,1.049896,49.363,4.784,1.569565,0.301262,0.063990,1.599496,10.866,2.293,38.4985
2019-07-24T12:00:00,-0.962688,-0.406501,0.086403,1.048560,202.888,4.727,-1.538144,0.430336,0.062510,1.598432,164.374,2.241,38.5269
2019-07-25T00:00:00,1.041721,-0.065137,0.085239,1.047230,356.422,4.669,1.183862,-1.070693,0.061027,1.597384,317.872,2.190,38.5546
2019-07-25T12:00:00,-0.902403,0.522038,0.084069,1.045907,149.955,4.611,-0.581472,1.485494,0.059540,1.596354,111.380,2.138,38.5816
2019-07-26T00:00:00,0.574401,-0.868540,0.082895,1.044590,303.477,4.552,-0.142277,-1.587923,0.058050,1.595341,264.877,2.085,38.608
2019-07-26T12:00:00,-0.126838,1.032312,0.081714,1.043280,97.008,4.492,0.835303,1.356837,0.056556,1.594345,58.384,2.033,38.6336
2019-07-27T00:00:00,-0.346266,-0.979454,0.080529,1.041977,250.527,4.433,-1.352142,-0.841128,0.055058,1.593366,211.880,1.980,38.6586
2019-07-27T12:00:00,0.745743,0.721519,0.079338,1.040680,44.055,4.372,1.584477,0.149389,0.053557,1.592405,5.386,1.927,38.6828
2019-07-28T00:00:00,-0.988059,-0.312998,0.078142,1.039391,197.572,4.312,-1.483836,0.572946,0.052053,1.591460,158.892,1.874,38.7064
2019-07-28T12:00:00,1.022786,-0.160180,0.076940,1.038108,351.099,4.251,1.071708,-1.174173,0.050545,1.590533,312.386,1.821,38.7293
2019-07-29T00:00:00,-0.843102,0.598721,0.075734,1.036833,144.624,4.189,-0.434963,1.528170,0.049034,1.589623,105.891,1.768,38.7515
2019-07-29T12:00:00,0.487128,-0.910795,0.074523,1.035565,298.138,4.127,-0.292454,-1.560857,0.047520,1.588730,259.385,1.714,38.773
2019-07-30T00:00:00,-0.029853,1.031271,0.073306,1.034304,91.661,4.064,0.957693,1.265698,0.046003,1.587855,52.889,1.660,38.7937
2019-07-30T12:00:00,-0.432658,-0.935310,0.072085,1.033051,245.172,4.001,-1.421107,-0.705005,0.044483,1.586996,206.381,1.606,38.8137
2019-07-31T00:00:00,0.803443,0.643492,0.070859,1.031806,38.693,3.938,1.585570,-0.003204,0.042960,1.586155,359.884,1.552,38.833
2019-07-31T12:00:00,-1.004965,-0.217411,0.069628,1.030568,192.202,3.874,-1.416826,0.710044,0.041434,1.585331,153.387,1.498,38.8516
2019-08-01T00:00:00,0.995334,-0.253316,0.068393,1.029338,345.721,3.810,0.950632,-1.267054,0.039905,1.584525,306.878,1.443,38.8694
2019-08-01T12:00:00,-0.777016,0.669894,0.067153,1.028116,139.238,3.745,-0.285184,1.557375,0.038374,1.583735,100.380,1.388,38.8865
2019-08-02T00:00:00,0.396231,-0.945084,0.065908,1.026902,292.744,3.680,-0.439558,-1.520265,0.036841,1.582964,253.871,1.334,38.9029
2019-08-02T12:00:00,0.066828,1.021472,0.064659,1.025696,86.259,3.614,1.071302,1.163809,0.035305,1.582209,47.371,1.279,38.9186
2019-08-03T00:00:00,-0.514871,-0.883450,0.063405,1.024498,239.763,3.548,-1.477416,-0.563166,0.033766,1.581472,200.861,1.223,38.9334
2019-08-03T12:00:00,0.853953,0.560413,0.062147,1.023309,33.276,3.482,1.572777,-0.155278,0.032225,1.580753,354.361,1.168,38.9476
2019-08-04T00:00:00,-1.013173,-0.120503,0.060885,1.022128,186.778,3.415,-1.337609,0.840489,0.030682,1.580051,147.861,1.113,38.9609
2019-08-04T12:00:00,0.959495,-0.343754,0.059618,1.020956,340.289,3.348,0.821585,-1.348535,0.029137,1.579366,301.350,1.057,38.9736
2019-08-05T00:00:00,-0.704616,0.734908,0.058347,1.019793,133.798,3.280,-0.133344,1.572816,0.027590,1.578700,94.849,1.001,38.9855
2019-08-05T12:00:00,0.302421,-0.971035,0.057073,1.018639,287.297,3.212,-0.582375,-1.466426,0.026041,1.578050,248.337,0.946,38.9966
2019-08-06T00:00:00,0.162398,1.002899,0.055794,1.017493,80.804,3.143,1.175168,1.051966,0.024491,1.577419,41.835,0.890,39.007
2019-08-06T12:00:00,-0.592173,-0.824221,0.054511,1.016357,234.300,3.075,-1.520562,-0.416750,0.022938,1.576806,195.322,0.834,39.0166
2019-08-07T00:00:00,0.896774,0.472920,0.053225,1.015229,27.806,3.005,1.546156,-0.305585,0.021384,1.576210,348.820,0.777,39.0254
2019-08-07T12:00:00,-1.012518,-0.023070,0.051934,1.014111,181.300,2.936,-1.246791,0.963190,0.019829,1.575632,142.317,0.721,39.0335
2019-08-08T00:00:00,0.915478,-0.430709,0.050640,1.013003,334.803,2.866,0.685596,-1.417912,0.018271,1.575071,295.803,0.665,39.0408
2019-08-08T12:00:00,-0.626440,0.793150,0.049343,1.011903,128.306,2.795,0.019321,1.574322,0.016713,1.574529,89.299,0.608,39.0474
2019-08-09T00:00:00,0.206456,-0.988338,0.048042,1.010814,281.797,2.724,-0.719723,-1.399735,0.015153,1.574004,242.785,0.552,39.0532
2019-08-09T12:00:00,0.256042,0.975613,0.046737,1.009734,75.297,2.653,1.268409,0.931048,0.013593,1.573498,36.281,0.495,39.0582
2019-08-10T00:00:00,-0.663859,-0.758044,0.045429,1.008664,228.786,2.581,-1.550147,-0.266939,0.012031,1.573009,189.766,0.438,39.0626
2019-08-10T12:00:00,0.931462,0.381705,0.044118,1.007604,22.284,2.510,1.505872,-0.452894,0.010468,1.572537,343.261,0.381,39.0661
2019-08-11T00:00:00,-1.002912,0.074069,0.042804,1.006554,175.781,2.437,-1.145071,1.077118,0.008905,1.572084,136.756,0.325,39.0689
2019-08-11T12:00:00,0.863570,-0.513405,0.041486,1.005514,329.267,2.365,0.543749,-1.474572,0.007341,1.571648,290.239,0.268,39.071
2019-08-12T00:00:00,-0.543093,0.844053,0.040166,1.004485,122.762,2.292,0.171569,1.561825,0.005776,1.571230,83.734,0.211,39.0723
2019-08-12T12:00:00,0.109133,-0.996757,0.038842,1.003465,276.246,2.218,-0.850457,-1.320686,0.004210,1.570830,237.217,0.154,39.0728
2019-08-13T00:00:00,0.346937,0.939759,0.037516,1.002457,69.739,2.145,1.350218,0.802003,0.002645,1.570448,30.710,0.096,39.0726
2019-08-13T12:00:00,-0.729259,-0.685413,0.036187,1.001458,223.221,2.071,-1.565869,-0.114941,0.001079,1.570083,184.193,0.039,39.0716
2019-08-14T00:00:00,0.957634,0.287514,0.034855,1.000471,16.712,1.997,1.452195,-0.595985,-0.000487,1.569735,337.686,-0.018,39.0699
2019-08-14T12:00:00,-0.984347,0.170074,0.033521,0.999494,170.202,1.922,-1.033229,1.181298,-0.002054,1.569405,131.179,-0.075,39.0675
2019-08-15T00:00:00,0.804139,-0.591086,0.032184,0.998528,323.681,1.847,0.397178,-1.517988,-0.003620,1.569093,284.660,-0.132,39.0643
2019-08-15T12:00:00,-0.455243,0.887105,0.030845,0.997573,117.169,1.772,0.322147,1.535357,-0.005186,1.568798,78.152,-0.189,39.0604
2019-08-16T00:00:00,0.011280,-0.996129,0.029504,0.996630,270.646,1.696,-0.973470,-1.229864,-0.006751,1.568520,231.634,-0.247,39.0557
2019-08-16T12:00:00,0.434268,0.895562,0.028160,0.995697,64.133,1.621,1.419863,0.665852,-0.008317,1.568259,25.125,-0.304,39.0503
2019-08-17T00:00:00,-0.787740,-0.606898,0.026815,0.994776,217.608,1.545,-1.567524,0.038003,-0.009882,1.568016,178.616,-0.361,39.0442
2019-08-17T12:00:00,0.974981,0.191138,0.025467,0.993866,11.092,1.468,1.385492,-0.733652,-0.011446,1.567790,332.097,-0.418,39.0374
2019-08-18T00:00:00,-0.956899,0.264097,0.024117,0.992968,164.576,1.392,-0.912135,1.274814,-0.013009,1.567581,125.588,-0.476,39.0298
2019-08-18T12:00:00,0.737634,-0.663025,0.022766,0.992081,318.048,1.315,0.247071,-1.547724,-0.014572,1.567389,279.067,-0.533,39.0215
2019-08-19T00:00:00,-0.363618,0.921853,0.021412,0.991206,111.530,1.238,0.469795,1.495055,-0.016134,1.567213,72.558,-0.590,39.0125
2019-08-19T12:00:00,-0.086248,-0.986376,0.020058,0.990343,265.000,1.161,-1.087690,-1.127953,-0.017694,1.567055,226.037,-0.647,39.0028
2019-08-20T00:00:00,0.517235,0.843333,0.018701,0.989491,58.480,1.083,1.476685,0.523685,-0.019254,1.566913,19.527,-0.704,38.9923
2019-08-20T12:00:00,-0.838725,-0.523136,0.017343,0.988652,211.949,1.005,-1.555010,0.190619,-0.020812,1.566788,173.016,-0.761,38.9811
2019-08-21T00:00:00,0.983268,0.093408,0.015984,0.987825,5.427,0.927,1.306240,-0.864708,-0.022369,1.566679,326.495,-0.818,38.9692
2019-08-21T12:00:00,-0.920730,0.355289,0.014624,0.987009,158.904,0.849,-0.782745,1.356809,-0.023924,1.566586,119.984,-0.875,38.9566
2019-08-22T00:00:00,0.664580,-0.728534,0.013262,0.986207,312.370,0.771,0.094668,-1.563440,-0.025477,1.566510,273.463,-0.932,38.9434
2019-08-22T12:00:00,-0.268997,0.947916,0.011900,0.985416,105.846,0.692,0.613246,1.441168,-0.027029,1.566451,66.951,-0.989,38.9294
2019-08-23T00:00:00,-0.182583,-0.967504,0.010536,0.984638,259.310,0.613,-1.192092,-1.015742,-0.028579,1.566407,220.429,-1.045,38.9147
2019-08-23T12:00:00,0.595061,0.783469,0.009172,0.983873,52.784,0.534,1.520117,0.376670,-0.030127,1.566379,13.917,-1.102,38.8993
2019-08-24T00:00:00,-0.881696,-0.434829,0.007807,0.983120,206.247,0.455,-1.528335,0.341607,-0.031673,1.566367,167.406,-1.159,38.8833
2019-08-24T12:00:00,0.982347,-0.004815,0.006442,0.982380,359.719,0.376,1.215028,-0.987990,-0.033216,1.566371,320.883,-1.215,38.8665
2019-08-25T00:00:00,-0.876091,0.442810,0.005076,0.981652,153.191,0.296,-0.646109,1.426505,-0.034758,1.566391,114.371,-1.272,38.8491
2019-08-25T12:00:00,0.585577,-0.786972,0.003709,0.980938,306.651,0.217,-0.058741,-1.564904,-0.036296,1.566426,267.848,-1.328,38.831
2019-08-26T00:00:00,-0.172204,0.964989,0.002342,0.980236,100.121,0.137,0.751242,1.374065,-0.037833,1.566477,61.335,-1.384,38.8122
2019-08-26T12:00:00,-0.276849,-0.939610,0.000976,0.979548,253.580,0.057,-1.285709,-0.894125,-0.039366,1.566543,214.812,-1.440,38.7927
2019-08-27T00:00:00,0.667005,0.716447,-0.000392,0.978873,47.048,-0.023,1.549692,0.226039,-0.040897,1.566625,8.299,-1.496,38.7726
2019-08-27T12:00:00,-0.916201,-0.342737,-0.001758,0.978211,200.505,-0.103,-1.487635,0.489650,-0.042424,1.566721,161.786,-1.552,38.7518
2019-08-28T00:00:00,0.972153,-0.102648,-0.003125,0.977562,353.972,-0.183,1.112565,-1.102375,-0.043949,1.566833,315.262,-1.607,38.7304
2019-08-28T12:00:00,-0.823321,0.525840,-0.004492,0.976926,147.439,-0.263,-0.503363,1.483212,-0.045470,1.566959,108.749,-1.663,38.7083
2019-08-29T00:00:00,0.501297,-0.837758,-0.005858,0.976304,300.894,-0.344,-0.211825,-1.552007,-0.046989,1.567101,262.225,-1.718,38.6855
2019-08-29T12:00:00,-0.074102,0.972851,-0.007224,0.975696,94.359,-0.424,0.882539,1.294243,-0.048503,1.567257,55.712,-1.774,38.6621
2019-08-30T00:00:00,-0.368174,-0.902882,-0.008589,0.975101,247.812,-0.505,-1.367651,-0.764106,-0.050015,1.567428,209.188,-1.829,38.6381
2019-08-30T12:00:00,0.732370,0.642826,-0.009954,0.974520,41.276,-0.585,1.565060,0.073094,-0.051522,1.567613,2.674,-1.884,38.6134
2019-08-31T00:00:00,-0.941868,-0.247672,-0.011317,0.973953,194.728,-0.666,-1.433177,0.633428,-0.053026,1.567813,156.160,-1.938,38.5881
2019-08-31T12:00:00,0.952715,-0.199196,-0.012680,0.973399,348.190,-0.746,0.999685,-1.206800,-0.054526,1.568028,309.636,-1.993,38.5621
2019-09-01T00:00:00,-0.762846,0.603592,-0.014042,0.972860,141.652,-0.827,-0.355734,1.526350,-0.056022,1.568257,103.122,-2.047,38.5355
2019-09-01T12:00:00,0.412474,-0.880375,-0.015403,0.972334,295.102,-0.908,-0.363228,-1.524779,-0.057513,1.568500,256.598,-2.101,38.5083
2019-09-02T00:00:00,0.024420,0.971371,-0.016762,0.971822,88.563,-0.988,1.005934,1.202338,-0.059001,1.568757,50.084,-2.155,38.4805
2019-09-02T12:00:00,-0.455703,-0.857600,-0.018120,0.971324,242.012,-1.069,-1.437124,-0.626792,-0.060484,1.569029,203.559,-2.209,38.4521
2019-09-03T00:00:00,0.790515,0.563240,-0.019477,0.970841,35.471,-1.150,1.566007,-0.080819,-0.061963,1.569315,357.046,-2.263,38.423
2019-09-03T12:00:00,-0.958405,-0.150490,-0.020832,0.970372,188.919,-1.230,-1.365374,0.771636,-0.063437,1.569615,150.532,-2.316,38.3934
2019-09-04T00:00:00,0.924157,-0.293563,-0.022185,0.969917,342.377,-1.311,0.877341,-1.300284,-0.064906,1.569930,304.007,-2.370,38.3632
2019-09-04T12:00:00,-0.695180,0.675318,-0.023537,0.969476,135.834,-1.391,-0.204511,1.555468,-0.066371,1.570258,97.493,-2.423,38.3325
2019-09-05T00:00:00,0.319903,-0.914385,-0.024886,0.969049,289.281,-1.472,-0.511592,-1.483394,-0.067830,1.570600,250.969,-2.475,38.3011
2019-09-05T12:00:00,0.122455,0.960508,-0.026234,0.968638,82.737,-1.552,1.120292,1.099113,-0.069285,1.570956,44.455,-2.528,38.2692
2019-09-06T00:00:00,-0.538606,-0.804134,-0.027579,0.968240,236.182,-1.632,-1.493456,-0.483375,-0.070734,1.571326,197.930,-2.580,38.2368
2019-09-06T12:00:00,0.840864,0.478393,-0.028923,0.967857,29.638,-1.712,1.552465,-0.234335,-0.072178,1.571709,351.416,-2.632,38.2038
2019-09-07T00:00:00,-0.965612,-0.052080,-0.030264,0.967489,183.082,-1.793,-1.284774,0.903024,-0.073616,1.572106,144.902,-2.684,38.1702
2019-09-07T12:00:00,0.886697,-0.384862,-0.031602,0.967135,336.537,-1.873,0.746581,-1.381952,-0.075049,1.572516,298.378,-2.736,38.1362
2019-09-08T00:00:00,-0.620912,0.740323,-0.032938,0.966796,129.991,-1.952,-0.051025,1.570251,-0.076476,1.572940,91.864,-2.787,38.1016
2019-09-08T12:00:00,0.224423,-0.939429,-0.034271,0.966472,283.434,-2.032,-0.655588,-1.428164,-0.077897,1.573377,245.339,-2.838,38.0665
2019-09-09T00:00:00,0.219089,0.940320,-0.035601,0.966162,76.887,-2.112,1.224562,0.985438,-0.079312,1.573827,38.826,-2.889,38.031
2019-09-09T12:00:00,-0.616091,-0.742945,-0.036929,0.965867,230.329,-2.191,-1.536093,-0.335101,-0.080721,1.574290,192.301,-2.939,37.9949
2019-09-10T00:00:00,0.882913,0.389051,-0.038253,0.965587,23.781,-2.271,1.524493,-0.386090,-0.082124,1.574766,345.788,-2.989,37.9584
2019-09-10T12:00:00,-0.963382,0.046647,-0.039574,0.965322,177.233,-2.350,-1.192040,1.026399,-0.083521,1.575255,139.274,-3.039,37.9214
2019-09-11T00:00:00,0.840648,-0.472232,-0.040892,0.965072,330.674,-2.429,0.608530,-1.451031,-0.084911,1.575756,292.750,-3.089,37.884
2019-09-11T12:00:00,-0.540710,0.797973,-0.042207,0.964837,124.125,-2.507,0.103373,1.570508,-0.086295,1.576270,86.237,-3.138,37.8461
2019-09-12T00:00:00,0.126916,-0.955240,-0.043518,0.964616,277.566,-2.586,-0.793921,-1.359519,-0.087672,1.576797,239.713,-3.187,37.8078
2019-09-12T12:00:00,0.313415,0.910961,-0.044825,0.964411,71.016,-2.664,1.317776,0.862279,-0.089042,1.577335,33.199,-3.236,37.7691
2019-09-13T00:00:00,-0.687414,-0.674578,-0.046129,0.964221,224.456,-2.742,-1.564597,-0.183267,-0.090405,1.577886,186.676,-3.285,37.7299
2019-09-13T12:00:00,0.916240,0.296036,-0.047429,0.964045,17.906,-2.820,1.482278,-0.534727,-0.091761,1.578449,340.163,-3.333,37.6904
2019-09-14T00:00:00,-0.951705,0.144768,-0.048725,0.963885,171.356,-2.898,-1.087942,1.140625,-0.093110,1.579023,133.650,-3.381,37.6504
2019-09-14T12:00:00,0.786413,-0.554840,-0.050017,0.963740,324.795,-2.975,0.464386,-1.506847,-0.094452,1.579609,287.126,-3.428,37.6101
2019-09-15T00:00:00,-0.455308,0.847706,-0.051305,0.963610,118.244,-3.052,0.257310,1.556171,-0.095787,1.580206,80.614,-3.475,37.5694
2019-09-15T12:00:00,0.028290,-0.961643,-0.052589,0.963495,271.682,-3.129,-0.925327,-1.278013,-0.097114,1.580815,234.090,-3.522,37.5284
2019-09-16T00:00:00,0.404542,0.872682,-0.053868,0.963395,65.131,-3.205,1.399048,0.730694,-0.098433,1.581435,27.578,-3.569,37.487
2019-09-16T12:00:00,-0.751890,-0.599656,-0.055143,0.963311,218.569,-3.282,-1.578649,-0.029218,-0.099744,1.582066,181.055,-3.615,37.4452
2019-09-17T00:00:00,0.940514,0.200211,-0.056414,0.963241,12.018,-3.358,1.426132,-0.678898,-0.101048,1.582708,334.543,-3.661,37.4032
2019-09-17T12:00:00,-0.930670,0.241360,-0.057679,0.963187,165.466,-3.433,-0.973364,1.244636,-0.102344,1.583361,128.031,-3.706,37.3609
2019-09-18T00:00:00,0.724486,-0.631902,-0.058940,0.963148,318.904,-3.509,0.315416,-1.548840,-0.103632,1.584024,281.508,-3.751,37.3182
2019-09-18T12:00:00,-0.365499,0.889041,-0.060196,0.963124,112.352,-3.583,0.409397,1.527302,-0.104912,1.584697,74.997,-3.796,37.2753
2019-09-19T00:00:00,-0.070532,-0.958561,-0.061447,0.963115,265.789,-3.658,-1.048592,-1.184319,-0.106183,1.585381,228.475,-3.840,37.232
2019-09-19T12:00:00,0.491609,0.825829,-0.062693,0.963121,59.237,-3.732,1.467591,0.591831,-0.107446,1.586074,21.963,-3.885,37.1885
2019-09-20T00:00:00,-0.808905,-0.518874,-0.063934,0.963143,212.674,-3.806,-1.578054,0.125667,-0.108701,1.586777,175.452,-3.928,37.1447
2019-09-20T12:00:00,0.955493,0.102474,-0.065170,0.963180,6.122,-3.880,1.356500,-0.817278,-0.109947,1.587490,328.931,-3.971,37.1007
2019-09-21T00:00:00,-0.900464,0.335515,-0.066400,0.963232,159.569,-3.953,-0.849296,1.337443,-0.111184,1.588213,122.420,-4.014,37.0565
2019-09-21T12:00:00,0.655441,-0.702687,-0.067624,0.963299,313.006,-4.026,0.162952,-1.576564,-0.112412,1.588944,275.899,-4.057,37.012
2019-09-22T00:00:00,-0.272122,0.921582,-0.068843,0.963381,106.454,-4.098,0.558244,1.484099,-0.113632,1.589685,69.388,-4.099,36.9673
2019-09-22T12:00:00,-0.168618,-0.946018,-0.070056,0.963478,259.891,-4.170,-1.162556,-1.079239,-0.114843,1.590434,222.868,-4.141,36.9224
2019-09-23T00:00:00,0.573794,0.770837,-0.071264,0.963591,53.338,-4.241,1.522723,0.446925,-0.116044,1.591192,16.358,-4.182,36.8773
2019-09-23T12:00:00,-0.857918,-0.432989,-0.072465,0.963719,206.775,-4.312,-1.562755,0.279974,-0.117237,1.591959,169.848,-4.223,36.8321
2019-09-24T00:00:00,0.961035,0.003743,-0.073661,0.963862,0.223,-4.383,1.273962,-0.948578,-0.118420,1.592734,323.328,-4.264,36.7866
2019-09-24T12:00:00,-0.861372,0.426345,-0.074851,0.964019,153.671,-4.453,-0.716835,1.418147,-0.119594,1.593517,116.819,-4.304,36.741
2019-09-25T00:00:00,0.579928,-0.766531,-0.076034,0.964192,307.108,-4.523,0.008378,-1.589706,-0.120758,1.594308,270.299,-4.344,36.6952
2019-09-25T12:00:00,-0.176058,0.945025,-0.077211,0.964380,100.556,-4.592,0.702468,1.426900,-0.121913,1.595107,63.791,-4.383,36.6493
2019-09-26T00:00:00,-0.265048,-0.924136,-0.078382,0.964583,253.994,-4.661,-1.266132,-0.963694,-0.123058,1.595914,217.272,-4.422,36.6033
2019-09-26T12:00:00,0.650327,0.708229,-0.079546,0.964801,47.442,-4.729,1.563884,0.297290,-0.124193,1.596728,10.764,-4.461,36.5571
